日期,产气量(104m3/d),产水量/m3/d,井底流压/MPa,地层压力/MPa,
2018/1/9,53.4154,5.3,60.64710566,64.56249577,3.91539011
2018/1/10,53.4342,5.3,60.6807162,64.55680337,3.87608717
2018/1/11,53.4585,5.32,60.58540957,64.55110922,3.96569965
2018/1/12,53.478,5.18,60.51995698,64.54541273,4.02545575
2018/1/13,53.3121,5.26,59.82072821,64.53971442,4.71898621
2018/1/14,53.3207,5.04,60.58221442,64.53403442,3.95182
2018/1/15,53.447,5.12,60.58711741,64.52835379,3.94123638
2018/1/16,52.4927,5.26,60.59617038,64.52265974,3.92648936
2018/1/17,53.5222,5.42,60.62426022,64.51706959,3.89280937
2018/1/18,53.5831,5.26,60.60126668,64.51136796,3.91010128
2018/1/19,53.6898,5.14,60.55225898,64.50566003,3.95340105
2018/1/20,53.7114,5.24,60.55717804,64.49994082,3.94276278
2018/1/21,53.7102,5.38,60.55684424,64.49421956,3.93737532
2018/1/22,53.9722,5.36,60.53840273,64.48849873,3.950096
2018/1/23,54.0616,5.22,60.49657677,64.48274977,3.986173
2018/1/24,54.1163,5.2,60.4837922,64.47699142,3.99319922
2018/1/25,54.1732,5.16,60.11500554,64.47122743,4.35622189
2018/1/26,54.3003,5.2,60.2459887,64.46545758,4.21946888
2018/1/27,54.3213,5.24,60.3629481,64.45967424,4.09672614
2018/1/28,54.3356,5.16,60.33988762,64.45388893,4.11400131
2018/1/29,54.5821,5.32,60.36012972,64.44810238,4.08797266
2018/1/30,54.6289,5.16,60.32604601,64.44228939,4.11624338
2018/1/31,54.326,5.2,60.32399946,64.43647164,4.11247218
2018/2/1,54.3743,5.4,60.3450669,64.43068705,4.08562015
2018/2/2,53.4621,5.3,60.27292187,64.42489754,4.15197567
2018/2/3,54.1409,5.1,60.2595531,64.41920727,4.15965417
2018/2/4,54.6987,5.3,60.29381429,64.41344368,4.11962939
2018/2/5,54.6195,5.1,60.24990933,64.40761991,4.15771058
2018/2/6,54.7021,5.2,60.24570483,64.40180503,4.1561002
2018/2/7,54.2825,5.3,60.23868443,64.39598151,4.15729708
2018/2/8,54.4329,5.3,60.23179667,64.3902038,4.15840713
2018/2/9,54.7213,5.3,60.23924134,64.38441009,4.14516875
2018/2/10,54.6175,5.1,60.18359982,64.37858542,4.1949856
2018/2/11,54.8157,5.1,60.17822238,64.37277231,4.19454993
2018/2/12,54.7611,5.1,60.14352997,64.36693803,4.22340806
2018/2/13,54.6879,5.1,60.06412603,64.36110998,4.29698395
2018/2/14,54.803,5.2,60.21493302,64.35529018,4.14035716
2018/2/15,54.8275,5.2,60.16041923,64.34945822,4.18903899
2018/2/16,54.8464,5.1,60.12388796,64.34362391,4.21973595
2018/2/17,54.8271,5.1,60.12333427,64.33778787,4.2144536
2018/2/18,54.8337,5.2,60.13850978,64.33195424,4.19344446
2018/2/19,54.8271,5.1,60.10124668,64.3261202,4.22487352
2018/2/20,54.8457,5.1,60.09073631,64.32028719,4.22955088
2018/2/21,54.8478,5.2,60.09473685,64.31445248,4.21971563
2018/2/22,54.8846,5.28,60.07497999,64.30861786,4.23363787
2018/2/23,54.9231,5.2,60.04166408,64.30277956,4.26111548
2018/2/24,54.9645,5.36,60.07815796,64.2969374,4.21877944
2018/2/25,54.9704,5.32,60.0612495,64.29109108,4.22984158
2018/2/26,54.9785,5.38,60.07081638,64.28524443,4.21442805
2018/2/27,54.9886,5.32,60.03967544,64.27939722,4.23972178
2018/2/28,55.0182,5.26,60.02034985,64.27354923,4.25319938
2018/3/1,55.0334,5.28,60.0124453,64.26769835,4.25525305
2018/3/2,55.0831,5.08,59.98346582,64.26184613,4.27838031
2018/3/3,55.0337,5.24,59.99550378,64.25598885,4.26048507
2018/3/4,55.0965,5.2,59.96882308,64.25013724,4.28131416
2018/3/5,55.091,5.26,59.95566099,64.24427914,4.28861815
2018/3/6,55.1,1,59.56538497,64.23842196,4.67303699
2018/3/7,55.09,5.26,59.92249242,64.23256411,4.31007169
2018/3/8,55.12,5.16,59.89734685,64.22670767,4.32936082
2018/3/9,55.18,5.24,59.91083907,64.22084829,4.31000922
2018/3/10,55.2,5.18,59.88025752,64.21498273,4.33472521
2018/3/11,55.21,5.2,59.88373493,64.20911533,4.3253804
2018/3/12,55.24,4.98,59.81809215,64.20324716,4.38515501
2018/3/13,55.23,5.12,59.8499978,64.19737606,4.34737826
2018/3/14,55.27,4.84,59.77590621,64.19150636,4.41560015
2018/3/15,55.26,5.1,59.8035089,64.18563265,4.38212375
2018/3/16,55.31,5.2,59.82035139,64.17976034,4.35940895
2018/3/17,55.35,5.1,59.77300994,64.17388294,4.400873
2018/3/18,55.38,5.2,59.76665559,64.16800153,4.40134594
2018/3/19,55.47,5.3,59.77364234,64.16211719,4.38847485
2018/3/20,55.57,5.1,59.74586973,64.15622343,4.4103537
2018/3/21,55.7,4.9,59.68676417,64.15031917,4.463555
2018/3/22,55.81,4.8,59.65300847,64.14440117,4.4913927
2018/3/23,55.86,5.1,59.68824119,64.13847159,4.4502304
2018/3/24,55.92,4.9,59.6266831,64.13253693,4.50585383
2018/3/25,55.93,4.8,59.61200642,64.12659611,4.51458969
2018/3/26,55.93,5.1,59.65671266,64.12065452,4.46394186
2018/3/27,56,5.1,59.6367298,64.11471327,4.47798347
2018/3/28,56.03,4.8,59.58196421,64.10876476,4.52680055
2018/3/29,56,5.1,59.60358152,64.10281334,4.49923182
2018/3/30,56.01,4.9,59.57420161,64.09686549,4.52266388
2018/3/31,56.03,5,59.56725966,64.09091689,4.52365723
2018/4/1,56.03,4.9,59.54166705,64.08496645,4.5432994
2018/4/2,56.07,5.1,59.53939959,64.07901634,4.53961675
2018/4/3,56.08,5.1,59.5507537,64.07306222,4.52230852
2018/4/4,56.08,5.2,59.56545435,64.06710736,4.50165301
2018/4/5,56.09,4.82,59.49851089,64.06115282,4.56264193
2018/4/6,56.07,4.86,59.43725347,64.05519753,4.61794406
2018/4/7,56.14,4.96,59.49860674,64.04924473,4.55063799
2018/4/8,56.21,5.12,59.49104082,64.04328468,4.55224386
2018/4/9,56.24,5.06,59.48308822,64.0373174,4.55422918
2018/4/10,56.26,5.12,59.47046336,64.03134721,4.56088385
2018/4/11,56.3,4.86,59.44440922,64.02537519,4.58096597
2018/4/12,56.31,4.92,59.40926771,64.01939917,4.61013146
2018/4/13,56.38,4.84,59.36648157,64.0134224,4.64694083
2018/4/14,56.4,4.86,59.39179143,64.00743839,4.61564696
2018/4/15,56.58,4.84,59.42755197,64.00145256,4.57390059
2018/4/16,56.7,4.8,59.39210858,63.99544761,4.60333903
2018/4/17,56.71,4.84,59.3322139,63.98943003,4.65721613
2018/4/18,56.71,4.8,59.31507134,63.9834117,4.66834036
2018/4/19,56.75,4.86,59.32499656,63.97739371,4.65239715
2018/4/20,56.8,4.84,59.30143547,63.97137173,4.66993626
2018/4/21,56.88,4.84,59.28189193,63.96534468,4.68345275
2018/4/22,56.94,4.86,59.27580133,63.95930934,4.68350801
2018/4/23,56.96,4.82,59.25931809,63.95326784,4.69394975
2018/4/24,56.94,4.88,59.23414705,63.94722453,4.71307748
2018/4/25,56.89,4.84,59.2048435,63.94118371,4.73634021
2018/4/26,56.9,4.87,59.20948427,63.93514863,4.72566436
2018/4/27,56.91,4.89,59.21285085,63.9291128,4.71626195
2018/4/28,56.94,4.86,59.19843112,63.92307623,4.72464511
2018/4/29,56.98,4.88,59.1912175,63.91703676,4.72581926
2018/4/30,57.01,4.9,59.18417091,63.91099331,4.7268224
2018/5/1,57.02,4.87,59.19122396,63.90494695,4.71372299
2018/5/2,57.03,4.89,59.15036427,63.89889986,4.74853559
2018/5/3,57,4.88,59.15869817,63.89285202,4.73415385
2018/5/4,57.06,4.91,59.12072951,63.88680776,4.76607825
2018/5/5,57.05,4.9,59.10807157,63.88075736,4.77268579
2018/5/6,57.1,4.86,59.10360761,63.87470838,4.77110077
2018/5/7,57.09,4.9,59.08724493,63.86865434,4.78140941
2018/5/8,57.09,4.93,59.13579047,63.86260172,4.72681125
2018/5/9,57.05,4.89,59.05102974,63.85654944,4.8055197
2018/5/10,57.04,4.87,59.03709495,63.85050181,4.81340686
2018/5/11,57.07,4.88,59.02828479,63.84445559,4.8161708
2018/5/12,57.13,4.93,59.03757246,63.83840648,4.80083402
2018/5/13,57.17,4.9,59.04511912,63.83235124,4.78723212
2018/5/14,57.19,4.92,59.02669267,63.82629202,4.79959935
2018/5/15,57.11,4.89,58.99768121,63.82023098,4.82254977
2018/5/16,57.14,4.91,59.02380009,63.81417891,4.79037882
2018/5/17,57.12,4.86,58.98263743,63.80812394,4.82548651
2018/5/18,57.04,4.82,58.94129886,63.80207147,4.86077261
2018/5/19,57.12,4.46,58.89200068,63.79602796,4.90402728
2018/5/20,57.13,4.24,58.83962358,63.78997617,4.95035259
2018/5/21,57.12,4.52,58.85630243,63.78392363,4.9276212
2018/5/22,57.05,4.46,58.83436619,63.77787251,4.94350632
2018/5/23,56.99,4.38,58.78826458,63.77182928,4.9835647
2018/5/24,57.09,4.32,58.78261406,63.76579285,4.98317879
2018/5/25,57.16,4.46,58.78276076,63.75974598,4.97698522
2018/5/26,57.2,4.5,58.78957666,63.75369191,4.96411525
2018/5/27,57.15,4.42,58.75484927,63.74763386,4.99278459
2018/5/28,57.19,4.46,58.75059016,63.74158154,4.99099138
2018/5/29,57.17,4.34,58.73303781,63.73552524,5.00248743
2018/5/30,57.22,4.2,58.6931499,63.72947144,5.03632154
2018/5/31,57.24,4.24,58.6769074,63.72341259,5.04650519
2018/6/1,57.21,4.54,58.71798296,63.71735193,4.99936897
2018/6/2,57.25,4.42,58.69126266,63.71129484,5.02003218
2018/6/3,57.27,4.46,58.68692083,63.70523377,5.01831294
2018/6/4,57.25,4.83,58.71655146,63.69917089,4.98261943
2018/6/5,57.28,4.41,58.64683481,63.69311051,5.0462757
2018/6/6,57.3,4.5,58.64915213,63.68704724,5.03789511
2018/6/7,57.35,4.36,58.63095595,63.68098215,5.0500262
2018/6/8,57.39,4.49,58.6393121,63.67491201,5.03559991
2018/6/9,57.34,4.52,58.59762468,63.66883791,5.07121323
2018/6/10,58.04,4.51,58.63074621,63.66276953,5.03202332
2018/6/11,58.17,4.38,58.43989751,63.6566261,5.21672859
2018/6/12,6.62,1.3,58.17822563,63.65046903,5.4722434
2018/6/13,1,1,58.86368789,63.64986378,4.78617589
2018/6/14,1,1,58.81909575,63.64986378,4.83076803
2018/6/15,1,1,58.76334946,63.64986378,4.88651432
2018/6/16,1,1,58.70759634,63.64986378,4.94226744
2018/6/17,1,1,58.70759634,63.64986378,4.94226744
2018/6/18,1,1,58.66298892,63.64986378,4.98687486
2018/6/19,1,1,58.66298892,63.64986378,4.98687486
2018/6/20,1,1,58.66298892,63.64986378,4.98687486
2018/6/21,1,1,58.66298892,63.64986378,4.98687486
2018/6/22,1,1,58.60722345,63.64986378,5.04264033
2018/6/23,1,1,58.61837709,63.64986378,5.03148669
2018/6/24,1,1,58.60722345,63.64986378,5.04264033
2018/6/25,1,1,58.60722345,63.64986378,5.04264033
2018/6/26,1,1,58.55145111,63.64986378,5.09841267
2018/6/27,1,1,58.55145111,63.64986378,5.09841267
2018/6/28,35.92,3.34,57.03506164,63.64986378,6.61480214
2018/6/29,58.18,4.81,57.80250533,63.64610317,5.84359784
2018/6/30,57.81,4.46,58.12878742,63.63994562,5.5111582
2018/7/1,57.6,4.58,58.172176,63.63382826,5.46165226
2018/7/2,57.58,4.52,58.20738017,63.62773385,5.42035368
2018/7/3,57.54,4.56,58.16720372,63.62164194,5.45443822
2018/7/4,57.56,6.2,58.4189821,63.61555468,5.19657258
2018/7/5,57.68,6.12,58.42124974,63.60946561,5.18821587
2018/7/6,57.45,6.2,58.41568388,63.60336397,5.18768009
2018/7/7,57.39,6.2,58.41388856,63.59728743,5.18339887
2018/7/8,56.47,6.1,58.33921602,63.59121769,5.25200167
2018/7/9,57.28,5.78,58.32603672,63.58524731,5.25921059
2018/7/10,57.26,5.64,58.29336666,63.57919008,5.28582342
2018/7/11,57.3,4.98,58.19748403,63.57313534,5.37565131
2018/7/12,57.23,5.85,58.32395939,63.56707664,5.24311725
2018/7/13,57.18,5.26,58.20147782,63.56102582,5.359548
2018/7/14,57.19,5.86,58.32410624,63.55498071,5.23087447
2018/7/15,57.54,6.12,58.37321692,63.54893486,5.17571794
2018/7/16,57.31,5.86,58.28345871,63.5428517,5.25939299
2018/7/17,57.43,6.1,58.33343546,63.53679362,5.20335816
2018/7/18,57.28,5.21,58.19718378,63.53072297,5.33353919
2018/7/19,57.29,5.7,58.24751519,63.5246688,5.27715361
2018/7/20,57.29,5.81,58.27502974,63.5186139,5.24358416
2018/7/21,57.28,5.79,58.24986804,63.51255933,5.26269129
2018/7/22,57.29,5.82,58.24367754,63.50650618,5.26282864
2018/7/23,57.26,5.76,58.22252095,63.50045229,5.27793134
2018/7/24,57.21,5.76,58.2099075,63.49440197,5.28449447
2018/7/25,57.17,5.82,58.22893781,63.48835737,5.25941956
2018/7/26,57.06,5.84,58.18451452,63.4823174,5.29780288
2018/7/27,57.0688,5.76,58.17234407,63.4762896,5.30394553
2018/7/28,57.0809,5.75,58.17136592,63.47026119,5.29889527
2018/7/29,57.0428,5.71,58.14209951,63.46423181,5.3221323
2018/7/30,57.0594,5.81,58.33497395,63.45820687,5.12323292
2018/7/31,53.6123,5.68,58.14313857,63.45218048,5.30904191
2018/8/1,52.2433,5.57,58.28114584,63.44652496,5.16537912
2018/8/2,52.3414,5.62,58.24699562,63.44101688,5.19402126
2018/8/3,52.3659,5.58,58.2412986,63.43549854,5.19419994
2018/8/4,52.3513,5.61,58.2229869,63.42997785,5.20699095
2018/8/5,52.4515,5.7,58.24023705,63.42445901,5.18422196
2018/8/6,52.4587,5.68,58.20365774,63.41892968,5.21527194
2018/8/7,52.4733,5.71,58.20892778,63.41339987,5.20447209
2018/8/8,52.488,5.75,58.21562498,63.40786877,5.19224379
2018/8/9,52.4526,5.77,58.16209309,63.40233637,5.24024328
2018/8/10,52.4765,5.86,58.17742884,63.39680806,5.21937922
2018/8/11,52.5619,5.64,58.10010262,63.39127747,5.29117485
2018/8/12,52.6473,5.72,58.14819424,63.38573798,5.23754374
2018/8/13,52.6775,5.96,58.14251273,63.38018961,5.23767688
2018/8/14,52.7319,5.84,58.15819042,63.37463828,5.21644786
2018/8/15,52.8237,5.84,58.10442606,63.36908138,5.26465532
2018/8/16,52.7242,5.84,58.11360707,63.36351492,5.24990785
2018/8/17,52.7626,5.92,58.11550606,63.35795943,5.24245337
2018/8/18,52.7467,5.92,58.10462518,63.3524001,5.24777492
2018/8/19,52.9872,5.86,58.07816368,63.34684276,5.26867908
2018/8/20,52.1617,5.94,58.0935578,63.34125989,5.24770209
2018/8/21,53.0265,5.88,58.07153651,63.33576594,5.26422943
2018/8/22,53.0876,5.84,58.0446184,63.33017942,5.28556102
2018/8/23,53.1052,5.86,58.0257216,63.32458663,5.29886503
2018/8/24,53.1229,5.86,57.41479093,63.31899224,5.90420131
2018/8/25,53.1061,5.86,58.02574487,63.31339623,5.28765136
2018/8/26,53.1268,5.86,57.99298555,63.30780233,5.31481678
2018/8/27,53.1564,5.82,57.95417094,63.30220649,5.34803555
2018/8/28,53.1496,5.88,57.97421156,63.29660776,5.3223962
2018/8/29,53.148,5.83,57.96646941,63.29101005,5.32454064
2018/8/30,53.1737,5.86,57.96090352,63.28541281,5.32450929
2018/8/31,53.1921,5.72,57.90581525,63.27981309,5.37399784
2018/9/1,53.2082,5.8,57.90767787,63.2742117,5.36653383
2018/9/2,51.8054,5.76,58.33454487,63.26860886,4.93406399
2018/9/3,55.3135,5.81,57.77518354,63.26315686,5.48797332
2018/9/4,55.313,5.75,57.77740417,63.25732869,5.47992452
2018/9/5,55.2809,5.63,57.73603943,63.2515009,5.51546147
2018/9/6,55.2083,5.81,57.71726104,63.24567686,5.52841582
2018/9/7,52.0728,5.68,57.70604064,63.23986093,5.53382029
2018/9/8,52.0009,5.73,57.70092927,63.23438169,5.53345242
2018/9/9,51.9994,5.69,57.80560598,63.22891044,5.42330446
2018/9/10,51.9998,5.73,57.8008753,63.22343962,5.42256432
2018/9/11,52.0059,5.73,57.7677053,63.21796905,5.45026375
2018/9/12,52.0358,5.68,57.74954898,63.21249809,5.46294911
2018/9/13,52.1228,5.69,57.73094555,63.20702421,5.47607866
2018/9/14,52.1638,5.65,57.6916514,63.20154127,5.50988987
2018/9/15,52.2052,5.78,57.71383154,63.19605422,5.48222268
2018/9/16,52.2567,5.81,57.70893447,63.19056301,5.48162854
2018/9/17,52.2956,5.75,57.68896488,63.18506655,5.49610167
2018/9/18,52.3417,5.76,57.68044903,63.17956621,5.49911718
2018/9/19,52.3614,5.75,57.65730012,63.1740612,5.51676108
2018/9/20,52.4345,5.69,57.69377809,63.16855436,5.47477627
2018/9/21,52.4895,5.86,57.65529432,63.16303996,5.50774564
2018/9/22,52.5071,5.76,57.66242634,63.15751995,5.49509361
2018/9/23,52.5129,5.66,57.61312912,63.15199834,5.53886922
2018/9/24,52.5173,5.58,57.589512,63.14647639,5.55696439
2018/9/25,52.4578,5.64,57.55267479,63.14095425,5.58827946
2018/9/26,52.4962,5.58,57.51119079,63.13543877,5.62424798
2018/9/27,52.5178,5.46,57.48111163,63.12991945,5.64880782
2018/9/28,52.4956,5.52,57.46806932,63.12439811,5.65632879
2018/9/29,52.5271,5.56,57.51963534,63.11887942,5.59924408
2018/9/30,52.5561,5.54,57.50580321,63.11335765,5.60755444
2018/10/1,52.5183,5.48,57.45125956,63.10783305,5.65657349
2018/10/2,52.4778,5.5,57.58699602,63.10231278,5.51531676
2018/10/3,52.4557,5.62,56.99327784,63.09679714,6.1035193
2018/10/4,52.4712,5.5,56.62980447,63.09128414,6.46147967
2018/10/5,52.4648,5.48,57.2497872,63.08576977,5.83598257
2018/10/6,52.4731,5.48,57.37228004,63.08025637,5.70797633
2018/10/7,52.4901,5.44,57.35532423,63.07474235,5.71941812
2018/10/8,52.4616,5.42,57.35110524,63.0692268,5.71812156
2018/10/9,52.4273,5.45,57.32173614,63.06371459,5.74197845
2018/10/10,52.4973,5.42,57.29647348,63.05820633,5.76173285
2018/10/11,52.4888,5.46,57.33587605,63.05269086,5.71681481
2018/10/12,52.5061,5.71,57.35400053,63.04717657,5.69317604
2018/10/13,52.5088,5.68,57.226883,63.04166072,5.81477772
2018/10/14,52.4838,5.7,57.24083306,63.03614486,5.7953118
2018/10/15,52.7508,5.68,57.33321706,63.03063197,5.69741491
2018/10/16,52.8506,5.72,57.35260747,63.02509076,5.67248329
2018/10/17,52.5974,5.75,57.30709635,63.01953916,5.71244281
2018/10/18,52.559,5.81,57.27081559,63.01401495,5.74319936
2018/10/19,52.5138,5.76,57.21742836,63.00849513,5.79106677
2018/10/20,52.5124,5.67,57.247791,63.00298044,5.75518944
2018/10/21,52.5368,5.67,57.65959847,62.99746618,5.33786771
2018/10/22,52.5478,5.75,57.09455797,62.99194958,5.89739161
2018/10/23,52.5487,5.68,57.11672257,62.9864321,5.86970953
2018/10/24,52.5431,5.74,57.15909618,62.9809148,5.82181862
2018/10/25,52.51,5.71,56.92039826,62.97539838,6.05500012
2018/10/26,52.61,5.81,57.19430216,62.96988579,5.77558363
2018/10/27,52.63,5.76,57.25377766,62.96436278,5.71058512
2018/10/28,52.61,5.75,57.12952527,62.95883791,5.82931264
2018/10/29,52.61,5.67,57.11625393,62.95331547,5.83706154
2018/10/30,52.6,5.73,57.13691455,62.94779331,5.81087876
2018/10/31,52.57,5.69,57.14093656,62.9422725,5.80133594
2018/11/1,52.63,5.62,57.0979392,62.93675519,5.83881599
2018/11/2,52.62,5.52,57.05937167,62.93123174,5.87186007
2018/11/3,52.61,5.54,57.04033544,62.92570965,5.88537421
2018/11/4,52.63,5.62,57.05345492,62.9201889,5.86673398
2018/11/5,52.6,5.68,57.02908162,62.9146663,5.88558468
2018/11/6,52.53,5.64,57.00982157,62.9091472,5.89932563
2018/11/7,52.53,5.58,57.00003717,62.90363586,5.90359869
2018/11/8,52.48,5.54,56.97017301,62.8981248,5.92795179
2018/11/9,52.49,5.66,56.98936789,62.89261938,5.90325149
2018/11/10,52.51,5.46,56.93612914,62.88711317,5.95098403
2018/11/11,52.53,5.58,56.95554284,62.8816051,5.92606226
2018/11/12,52.5,5.56,57.08539744,62.87609517,5.79069773
2018/11/13,52.5,5.61,56.92627556,62.87058874,5.94431318
2018/11/14,52.65,5.64,56.92332934,62.86508258,5.94175324
2018/11/15,52.57,5.56,56.88636768,62.85956067,5.97319299
2018/11/16,52.48,5.67,56.86878922,62.8540476,5.98525838
2018/11/17,52.37,5.66,56.81935471,62.84854443,6.02918972
2018/11/18,52.36,5.72,56.81780403,62.8430533,6.02524927
2018/11/19,52.73,5.58,56.75990968,62.83756352,6.07765384
2018/11/20,54.25,5.62,56.71701464,62.83203448,6.11501984
2018/11/21,54.27,5.66,56.75711146,62.82634327,6.06923181
2018/11/22,54.21,5.68,56.72543306,62.82065022,6.09521716
2018/11/23,54.07,5.66,56.71811295,62.81496389,6.09685094
2018/11/24,53.98,5.57,56.70183467,62.80929281,6.10745814
2018/11/25,54.2,5.61,56.7253308,62.80363166,6.07830086
2018/11/26,54.17,5.56,56.69407514,62.79794729,6.10387215
2018/11/27,54.16,5.54,56.65765241,62.79226643,6.13461402
2018/11/28,54.16,5.63,56.66024061,62.78658694,6.12634633
2018/11/29,54.14,5.57,56.62847901,62.78090775,6.15242874
2018/11/30,55.74,5.6,56.59978497,62.775231,6.17544603
2018/12/1,55.97,5.64,56.5343636,62.76938364,6.23502004
2018/12/2,55.96,5.57,56.47891559,62.76351203,6.28459644
2018/12/3,55.94,5.61,56.52936194,62.75764181,6.22827987
2018/12/4,55.9348,5.56,56.48791227,62.75177404,6.26386177
2018/12/5,55.9591,5.61,56.48489447,62.74590715,6.26101268
2018/12/6,52.6811,5.53,56.48376522,62.74003799,6.25627277
2018/12/7,51.038,5.64,56.60678865,62.73451918,6.12773053
2018/12/8,51.0353,5.57,56.6509652,62.7291761,6.0782109
2018/12/9,51.1149,5.62,56.57169236,62.72383357,6.15214121
2018/12/10,50.0176,5.58,56.50757313,62.71848282,6.21090969
2018/12/11,50.098,5.58,56.52059468,62.71324947,6.19265479
2018/12/12,50.5172,5.6,56.51042889,62.7080078,6.19757891
2018/12/13,50.7623,5.5,56.51097483,62.70272164,6.19174681
2018/12/14,51.0044,5.86,56.58616276,62.69740957,6.11124681
2018/12/15,51.2772,6.12,56.60099944,62.69207192,6.09107248
2018/12/16,51.3411,5.76,56.55489095,62.68670543,6.13181448
2018/12/17,51.235,5.46,56.44804371,62.68133237,6.23328866
2018/12/18,51.1309,5.74,56.60255667,62.67597092,6.07341425
2018/12/19,51.4968,5.84,56.4824781,62.67062083,6.18814273
2018/12/20,51.5397,5.72,56.44198671,62.66523197,6.22324526
2018/12/21,51.4361,5.62,56.41188614,62.6598388,6.24795266
2018/12/22,51.5816,5.66,56.42195115,62.65445696,6.23250581
2018/12/23,51.6532,5.68,56.41547535,62.64905986,6.23358451
2018/12/24,51.6682,5.72,56.38883158,62.64365539,6.25482381
2018/12/25,51.6528,5.62,56.3950684,62.6382496,6.2431812
2018/12/26,9.454316667,1.773333333,56.43748549,62.63284572,6.19536023
2018/12/27,51.7474,5.66,56.32585813,62.63194379,6.30608566
2018/12/28,51.7207,5.52,56.0684622,62.62653014,6.55806794
2018/12/29,50.3621,6.12,55.83329056,62.62111961,6.78782905
2018/12/30,49.6423,6.2,55.73130358,62.61585426,6.88455068
2018/12/31,49.4979,6.26,55.64912389,62.61066595,6.96154206
2019/1/1,49.3778,24,56.82997662,62.60549329,5.77551667
2019/1/2,49.2009,24,56.37043651,62.60033368,6.22989717
2019/1/3,48.9796,26.8,50.78387028,62.59519319,11.81132291
2019/1/4,48.683,27.5,57.24139581,62.59007655,5.34868074
2019/1/5,48.5452,27.8,57.17939612,62.58499177,5.40559565
2019/1/6,48.3827,27.5,56.92177986,62.57992193,5.65814207
2019/1/7,48.2729,27.8,56.87178469,62.57486966,5.70308497
2019/1/8,48.131,28.18,57.00006849,62.56982933,5.56976084
2019/1/9,47.9656,28.4,56.71363428,62.56480437,5.85117009
2019/1/10,47.8163,30.47,56.69328582,62.55979727,5.86651145
2019/1/11,47.6922,31.8,56.69580733,62.55480633,5.858999
2019/1/12,47.5656,31.3,56.71016826,62.54982885,5.83966059
2019/1/13,47.4226,32.45,56.70687209,62.54486509,5.837993
2019/1/14,47.3081,33.26,56.66109695,62.5399168,5.87881985
2019/1/15,47.1853,34.12,56.6830686,62.53498095,5.85191235
2019/1/16,47.1114,34.56,56.59425838,62.53005841,5.93580003
2019/1/17,47.0274,35.86,56.70807423,62.52514397,5.81706974
2019/1/18,46.895,36.67,56.60643345,62.52023871,5.91380526
2019/1/19,47.0575,37.62,56.61688146,62.51534778,5.89846632
2019/1/20,46.6807,37.37,56.86529074,62.51043976,5.64514902
2019/1/21,46.5742,38.16,56.96354125,62.50557212,5.54203087
2019/1/22,46.6088,39,56.68992885,62.50071604,5.81078719
2019/1/23,46.6751,39.58,57.11913347,62.4958565,5.37672303
2019/1/24,46.3191,39.88,56.56424368,62.49099011,5.92674643
2019/1/25,46.2307,41.02,56.55139445,62.48616187,5.93476742
2019/1/26,46.1479,42.43,56.56886573,62.48134327,5.91247754
2019/1/27,46.0446,41.78,56.49160191,62.4765337,5.98493179
2019/1/28,45.9499,43.14,56.48516744,62.47173535,5.98656791
2019/1/29,45.869,42.77,56.57231599,62.46694731,5.89463132
2019/1/30,45.7993,43.48,56.48062169,62.46216809,5.9815464
2019/1/31,45.6872,46.53,56.42368356,62.45739651,6.03371295
2019/2/1,45.6199,44.82,56.34948206,62.45263708,6.10315502
2019/2/2,45.5615,45.93,56.45888159,62.44788503,5.98900344
2019/2/3,45.4595,46.54,56.41913038,62.44313941,6.02400903
2019/2/4,45.3765,46.53,56.50608195,62.43840486,5.93232291
2019/2/5,45.2931,44.2,56.22377811,62.43367936,6.20990125
2019/2/6,45.2168,47.41,56.32858712,62.42896295,6.10037583
2019/2/7,45.1258,47.8,56.34944091,62.42425487,6.07481396
2019/2/8,45.0679,48.8,56.34451159,62.41955669,6.0750451
2019/2/9,44.9672,47.8,56.27952175,62.41486487,6.13534312
2019/2/10,44.8208,49.13,56.0934089,62.41018398,6.31677508
2019/2/11,44.5673,49.26,56.00341153,62.40551888,6.40210735
2019/2/12,44.8869,49.13,56.23947327,62.40088097,6.1614077
2019/2/13,44.5664,49.41,56.13045541,62.39620924,6.26575383
2019/2/14,44.4611,49.35,56.11562902,62.39157183,6.27594281
2019/2/15,44.3554,53.03,56.13398403,62.38694583,6.2529618
2019/2/16,44.2907,52.64,56.21059164,62.38233127,6.17173963
2019/2/17,44.1798,55.72,56.12164802,62.3777238,6.25607578
2019/2/18,44.0868,55.33,56.00831617,62.37312833,6.36481216
2019/2/19,44.0406,56.12,56.03103477,62.36854296,6.33750819
2019/2/20,43.8938,59.06,56.11594296,62.36396269,6.24801973
2019/2/21,1,1,52.28097852,62.35939825,10.07841973
2019/2/23,43.6063,66.06,56.18452314,62.35939825,6.17487511
2019/2/24,43.5429,67.12,56.10316935,62.35486459,6.25169524
2019/2/25,43.446,68.34,56.20523115,62.35033787,6.14510672
2019/2/26,43.3474,68.06,56.28583133,62.34582165,6.05999032
2019/2/27,43.2214,67.3,56.072447,62.3413161,6.2688691
2019/2/28,43.1929,67.56,56.11345968,62.33682416,6.22336448
2019/3/1,43.105,67.76,56.06278801,62.33233543,6.26954742
2019/3/2,42.874,50.5,55.44389421,62.32785625,6.88396204
2019/3/3,42.8199,51.16,55.4743848,62.32340182,6.84901702
2019/3/4,42.7342,51.16,55.64089449,62.31895333,6.67805884
